περιγενέσθαι	noun_adjective_	ὕστερον_ὕστερος_
ὀυκ	noun	Παισός
ϊοῖσιν	noun	ἠίθεος
ἐπεμείνατο	verb_noun_	κραυγάζω_κραυγή_
Φθειρῶν	adjective	γλωσσογράφος
φάσγανα	adjective	προσαγορευτικός
προσφιλες	adjective	συγκριτικός
λαβούσης	adjective	φέρτατος
μαχέοιντο	noun	ὅμιλος
ἐξελθεῖν	verb	γράφω
Χρόμιον	verb	παρέχω
πρύλις	noun_verb_	βλάψις_βλάπτω_
γραφαί	verb	προσδέχομαι
ἐπαινεῖν	noun	φρέαρ
εγων	noun	ἀνήρ
ὁπλισθέντες	noun_noun_	ὕδρα_Ὕδρα_
σάκεσιν	noun	ἀντιδιαστολή
Θυεστην	noun	βίος
Φρύγες	noun	Τρώς
σχών	noun_verb_noun_	αὐλός_αὐλέω_αὐλή_
Ἀδράστῳ	verb	συνευνάζομαι
σέλα	noun_verb_	ὕλη_ὑλάω_
ἀνεξόμενος	noun	ἐναλλαγή
ἐπισχοιες	verb	βιάζω
ἀναστᾶς	adjective	ἑπταβόειος
στιγμην	noun	δυσημέρημα
ἐμπέπηκται	noun_noun_	φρόνησις_φρόνις_
Χρύσιππος	noun_verb_noun_	ἦλον_ἀλόω_ἦλος_
λόγος	noun	πεύκη
ηγεμόνων	adjective	πτηνός
διαστεῖλαι	verb	τάσσω
ἀκολουθήσων	noun_verb_	κύων_κυνάω_
ἐκδεθείσης	adjective	οἰνοφόρος
φεροντες	verb_verb_	φοιτάω_φοιτάζω_
ὀνόμαζεν	verb	ἐπισχύω
Αἰγιαλός	verb_verb_	τίθημι_θέω_
γενέτῃσιν	verb_verb_	δίδωμι_ἔδω_
πρόσοδος	verb	δύω2
Ἔρεβος	verb	ἀναλογέω
χρέα	adjective	γυναικομανής
στασιάζον	noun	κτῆμα
εἱστήκει	verb	θείνω
εὐνήν	verb	περίκειμαι
ασιμέλουσα	verb	κλαίω
γνοίη	verb	σχηματίζω
τριηκοσιους	verb	βουλεύω
ἑλέης	noun	χεῖλος
ἦδε	noun	στεροπή
εὑρέες	adjective	πολύχρυσος
ἔμπυρον	verb	ἀποφέρω
Τερψιχώρης	verb_noun_	νευρόω_νεῦρον_
ἑστηκῶς	noun	ἀπόδοσις
φιλοξενώτατος	adjective_noun_noun_	ἀμβρόσιος_ἀμβροσίη_ἀμβροσία_
ἀριστείαν	noun	ἀγήνωρ
Κόον	verb	μεριμνάω
εἰπούσης	noun	μάκαρ
ἄγαγε	verb_verb_	φοινίσσω_φοινίζω_
τοὐμφανὲς	verb	ἐρητύω
μετετέθησαν	verb	φονεύω
Ἄδου	noun_noun_	πύρρα_Πύρρα_
τετελέσθαι	verb_verb_	κεῖμαι_κέω_
πανουργότατον	pronoun	ὅστις
κεφαλαίας	noun_noun_	νευρή_νευρά_
έκτανε	verb	κατασείω
θυρας	verb	κόπτω
σκυλεύοντα	adjective	πληθυντικός
σημαίνηται	noun_noun_	φύλαξ_φυλακός_
ῥά	verb_noun_	πολεμόω_πόλεμος_
ἠελίου	noun	Ἐτεωνεύς
συζυγίας	adjective	γνωμικός
κίεν	noun	σταφυλή
δυσωπηθέντα	noun	ἀβλής
φατο	adjective	ἀπαρέμφατος
ἐντελείας	verb	καταβάλλω
ἁπάτην	verb_verb_	ἀντιάω_ἀντιάζω_
ἔνεκ'	adjective	θαυμάσιος
οιωνὸν	noun	ἵππουρις
ἀνακαλεῖσθαι	verb	θνήσκω
