urn:cts:greekLit:tlg0012.tlg001.msA:8.276	urn:cts:greekLit:tlg5026.msA.hmt:8.194,urn:cts:greekLit:tlg5026.msAint.hmt:8.201
urn:cts:greekLit:tlg0012.tlg001.msA:14.382	urn:cts:greekLit:tlg5026.msA.hmt:14.D1,urn:cts:greekLit:tlg5026.msAint.hmt:14.D1
urn:cts:greekLit:tlg0012.tlg001.msA:14.322	urn:cts:greekLit:tlg5026.msA.hmt:14.H26,urn:cts:greekLit:tlg5026.msAim.hmt:14.H7
urn:cts:greekLit:tlg0012.tlg001.msA:9.509	urn:cts:greekLit:tlg5026.msA.hmt:9.476,urn:cts:greekLit:tlg5026.msAint.hmt:9.483
urn:cts:greekLit:tlg0012.tlg001.msA:7.241	urn:cts:greekLit:tlg5026.msA.hmt:7.1061,urn:cts:greekLit:tlg5026.msAim.hmt:7.1064
urn:cts:greekLit:tlg0012.tlg001.msA:4.426	urn:cts:greekLit:tlg5026.msA.hmt:4.646,urn:cts:greekLit:tlg5026.msAim.hmt:4.868
urn:cts:greekLit:tlg0012.tlg001.msA:2.5	urn:cts:greekLit:tlg5026.msA.hmt:2.6,urn:cts:greekLit:tlg5026.msAim.hmt:2.11
urn:cts:greekLit:tlg0012.tlg001.msA:8.12	urn:cts:greekLit:tlg5026.msA.hmt:8.6,urn:cts:greekLit:tlg5026.msAim.hmt:8.11
urn:cts:greekLit:tlg0012.tlg001.msA:5.5	urn:cts:greekLit:tlg5026.msA.hmt:5.1003,urn:cts:greekLit:tlg5026.msA.hmt:5.1004,urn:cts:greekLit:tlg5026.msAint.hmt:5.6001
urn:cts:greekLit:tlg0012.tlg001.msA:4.59	urn:cts:greekLit:tlg5026.msA.hmt:4.100,urn:cts:greekLit:tlg5026.msA.hmt:4.99,urn:cts:greekLit:tlg5026.msAim.hmt:4.796
urn:cts:greekLit:tlg0012.tlg001.msA:1.116	urn:cts:greekLit:tlg5026.msAim.hmt:1.139,urn:cts:greekLit:tlg5026.msAint.hmt:1.142
urn:cts:greekLit:tlg0012.tlg001.msA:2.36	urn:cts:greekLit:tlg5026.msA.hmt:2.25,urn:cts:greekLit:tlg5026.msA.hmt:2.54,urn:cts:greekLit:tlg5026.msAim.hmt:2.69
urn:cts:greekLit:tlg0012.tlg001.msA:17.190	urn:cts:greekLit:tlg5026.msA.hmt:17.78,urn:cts:greekLit:tlg5026.msA.hmt:17.79,urn:cts:greekLit:tlg5026.msAint.hmt:17.22
urn:cts:greekLit:tlg0012.tlg001.msA:18.538	urn:cts:greekLit:tlg5026.msA.hmt:18.192,urn:cts:greekLit:tlg5026.msAint.hmt:18.47
