ταλαὸν	adjective	ταλαός
σιτία	noun	σιτίον
ἐξηπατῆσθαί	verb	ἐξαπατάω
ὑποχείριον	adjective	ὑποχείριος
ψυχικῶν	adjective	ψυχικός
ὥς	pronoun_conjunction_	ὅς_ὡς
διαπορητικός	adjective	διαπορητικός
διφθόγγῳ	adjective	δίφθογγος
προκειμένη	verb	πρόκειμαι
βηλόν	noun	βηλός
Τρώεσσι	noun	τρώς
θεσπιδαὲς	adjective	θεσπιδαής
ἀλαζονείαν	noun	ἀλαζονεία
συνοίκει	verb	συνοικέω
συνεσταλμένον	verb	συστέλλω
ἔσχε	verb	ἔχω
πεινῶν	noun_verb_verb_	πεινάω_πεινέω_πεῖνα
πη	particle	πη
διελθόντων	verb	διέρχομαι
τοίχους	noun	τοῖχος
ἐντὸς	adverb	ἐντός
Χαμαιλέων	noun	χαμαιλέων
μέμνηται	verb	μιμνήσκω
τάλαντα	noun	τάλαντον
ζῴοις	noun_noun_	ζώιον_ζῷον
ἑστῶτος	verb	ἵστημι
ἤγουν	conjunction_verb_	ἀγάω_ἤγουν
ἐννεαβοίων	adjective	ἐννεάβοιος
δράσαι	verb	δράω
ἀντειπεῖν	verb	ἀντεῖπον
θαλασσίοις	adjective	θαλάσσιος
Εὐριπίδῃ	noun_noun_	εὐριπίδης
πλησίον	adverb_verb_	πίμπλημι_πλησίος
νιφετὸν	noun	νιφετός
Ἀΐδαο	noun	ἅιδης
ὑπάρχοντος	verb	ὑπάρχω
Ξάνθου	noun_verb_	ξάνθος_ξανθόω
περιόδοις	noun	περίοδος
κιθαριστύν	noun	κιθαριστύς
συστέλλει	verb	συστέλλω
ἐλέγξῃς	verb	ἐλέγχω
μετέγραψαν	verb	μεταγράφω
περίβολον	adjective	περίβολος
σιωπῆσαι	verb	σιωπάω
ποιήσασθαι	verb	ποιέω
ταύθ'	pronoun	οὗτος
σοῖο	adjective_verb_	σέω_σός
ὑπόρρηνα	adjective	ὑπόρρηνος
κυκλικώτερον	adjective	κυκλικός
μόνως	adjective_adverb_verb_	μονόω_μόνος_μόνως
ὑφάψαι	verb	ὑφάπτω
πρόσοψις	noun	πρόσοψις
παύεται	verb	παύω
πρόπαν	adjective	πρόπας
εὐμαρῶς	adjective	εὐμαρής
ἐγχαράξας	verb	ἐγχαράσσω
ὕστερον	noun_adjective_	ὕστερον_ὕστερος
Παισῷ	noun	παισός
ἠϊθέων	noun	ἠίθεος
κραυγῆς	verb_noun_	κραυγάζω_κραυγή
γλωσσογράφοι	adjective	γλωσσογράφος
προσαγορευτικὰς	adjective	προσαγορευτικός
συγκριτικῶς	adjective	συγκριτικός
φέρτατον	adjective	φέρτατος
ὅμιλον	noun	ὅμιλος
γεγραμμένον	verb	γράφω
παρασχοῦσαι	verb	παρέχω
βλάψει	noun_verb_	βλάπτω_βλάψις
προσδεχόμεναι	verb	προσδέχομαι
φρεάτων	noun	φρέαρ
ἄνερ	noun	ἀνήρ
Ὕδρας	noun_noun_	ὕδρα
ἀντιδιαστολὴν	noun	ἀντιδιαστολή
βίῳ	noun	βίος
Τρώεσσιν	noun	τρώς
αὐλῶν	noun_verb_noun_	αὐλέω_αὐλή_αὐλός
συνηυνάζετο	verb	συνευνάζομαι
ὕλην	noun_verb_	ὑλάω_ὕλη
ἐναλλαγαῖς	noun	ἐναλλαγή
βιάζοιντο	verb	βιάζω
ἑπταβόειον	adjective	ἑπταβόειος
δυσημερήματος	noun	δυσημέρημα
φρόνησιν	noun_noun_	φρόνησις_φρόνις
Ἤλου	noun_verb_noun_	ἀλόω_ἦλον_ἦλος
πεύκης	noun	πεύκη
πτηνὸς	adjective	πτηνός
τάττει	verb	τάσσω
κύνα	noun_verb_	κυνάω_κύων
οἰνοφόρος	adjective	οἰνοφόρος
φοιτῶσαν	verb_verb_	φοιτάζω_φοιτάω
ἐπίσχυες	verb	ἐπισχύω
θείομεν	verb_verb_	θέω_τίθημι
ἔδον	verb_verb_	δίδωμι_ἔδω
δύσονται	verb	δύω
ἀναλογοῦν	verb	ἀναλογέω
γυναικομανής	adjective	γυναικομανής
κτημάτων	noun	κτῆμα
ἔπεφνεν	verb	θείνω
περικεῖσθαι	verb	περίκειμαι
κλαίουσαν	verb	κλαίω
ἐσχημάτισται	verb	σχηματίζω
βουλεύειν	verb	βουλεύω
χείλεσιν	noun	χεῖλος
Στεροπή	noun	στεροπή
πολυχρύσοιο	adjective	πολύχρυσος
ἀποφέρεται	verb	ἀποφέρω
νεύρων	verb_noun_	νευρόω_νεῦρον
ἀποδόσεις	noun	ἀπόδοσις
ἀμβροσίην	adjective_noun_noun_	ἀμβροσία_ἀμβροσίη_ἀμβρόσιος
ἀγήνωρ	noun	ἀγήνωρ
μεριμνῶντας	verb	μεριμνάω
μακάρεσσι	noun	μάκαρ
πεφοινιγμένος	verb_verb_	φοινίζω_φοινίσσω
ἐρήτυθεν	verb	ἐρητύω
φονεύει	verb	φονεύω
Πύρρα	noun_noun_	πύρρα
κέηται	verb_verb_	κέω_κεῖμαι
ἅσσα	pronoun	ὅστις
νευρήν	noun_noun_	νευρά_νευρή
κατασείειν	verb	κατασείω
ἔκοπτε	verb	κόπτω
πληθυντικοῦ	adjective	πληθυντικός
φυλάκων	noun_noun_	φυλακός_φύλαξ
πολέμους	verb_noun_	πολεμόω_πόλεμος
Ἐτεωνεὺς	noun	ἐτεωνεύς
γνωμικὸν	adjective	γνωμικός
σταφυλῆς	noun	σταφυλή
ἀβλῆτα	noun	ἀβλής
ἀπαρέμφατόν	adjective	ἀπαρέμφατος
καταβάλλοντα	verb	καταβάλλω
ἀντιάσας	verb_verb_	ἀντιάζω_ἀντιάω
θαυμασίαν	adjective	θαυμάσιος
ἵππουριν	noun	ἵππουρις
θνῄσκων	verb	θνήσκω
προγεγάμηται	verb	πρό-γαμέω
Πύρασος	noun	πύρασος
ἁλῶσιν	verb	ἁλίσκομαι
αὐτ᾽	pronoun	αὐτός
σκοτεινός	adjective	σκοτεινός
βασιλεύτερός	adjective	βασίλειος
χείρων	verb_adjective_	χείρων_χειρόω
ἑκηβολίαι	noun	ἑκηβολία
ἀναχωρήσαντα	verb	ἀναχωρέω
οὐδετέροις	adjective	οὐδέτερος
ἁπλῆ	adjective	ἁπλόος
λεγομένους	verb_verb_verb_	λέγω
παρέξ	preposition	παρέξ
νήπια	adjective	νήπιος
κύριόν	noun_verb_	κυρέω_κύριος
νῆα	noun	ναῦς
ἀφαιρεθήσεται	verb	ἀφαιρέω
ἀναπεφώνηκε	verb	ἀνά-φωνέω
διαστολὴν	noun	διαστολή
δυσδιόδευτον	adjective	δυσδιόδευτος
οὔποτ'	adverb	οὔποτε
πηρώσεως	noun	πήρωσις
ἐξάγειν	verb	ἐξάγω
κατέφλεξεν	verb	καταφλέγω
ἐπανάστημα	noun	ἐπανάστημα
Ἄβυδον	noun	ἄβυδος
ὑψικόμοιο	adjective	ὑψίκομος
ἀνεκτά	adjective	ἀνεκτός
αἰπόλια	noun	αἰπόλιον
παραδόσις	noun	παράδοσις
μοιρῶν	noun_verb_verb_	μοιράζω_μοιράω_μοῖρα
Μαχᾶον	noun	μαχάων
τέλη	noun_verb_	τέλος_τελέω
ἀξία	adjective_noun_verb_	ἀξία_ἀξιάω_ἄξιος
δυνηθέντων	verb	δύναμαι
ἐκαίετο	verb	καίω
φέρτερον	adjective	φέρτατος
ἐντολὰς	noun	ἐντολή
Ἐπειὸς	adjective_adjective_	ἐπειοί_ἐπειός
μίαν	adjective	εἷς
νενικῆσθαι	verb	νικάω
ἀρθεισῶν	verb_verb_	αἴρω_ἀραρίσκω
ἀγούσῃ	verb_verb_	ἀγάω_ἄγω
ᾤκουν	verb	οἰκέω
μελλόντων	verb	μέλλω
τέτρωσαι	verb	τιτρώσκω
λεληθότως	adverb	λεληθότως
φρονέουσαι	verb	φρονέω
ἀλόχοισι	noun	ἄλοχος
ὀνοματοθετικῶς	adjective	ὀνοματοθετικός
ἀπετελέσθη	verb	ἀποτελέω
πέπταται	verb	πετάννυμι
τρέφεσθαι	verb	τρέφω
κουριδίην	adjective	κουρίδιος
ἄχυρον	noun_noun_	ἄχυρον_ἄχυρος
ἔμφυτον	verb_adjective_	ἐμφύω_ἔμφυτος
ὡςαύτως	adverb	ὡσαύτως
μαχάων	noun	μάχη
καταφυτεύεσθαι	verb	καταφυτεύω
ἐπέγρετο	verb	ἐπεγείρω
μάχαις	noun	μάχη
ἄργυρον	noun	ἄργυρος
